event_id,timestamp,user_id,source_asset,target_asset,resource_path,resource_group,action,status,bytes_transferred,sensitivity
X00642,2026-09-11 09:30:05,ndjaba,WKST-OND-004,FS-KYC-01,/customer/contacts/recent/record-3031.json,CUSTOMER_BASIC,READ,SUCCESS,16543,Confidential
X00643,2026-09-11 09:30:27,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-8491.json,CRM_BASIC,UPDATE,SUCCESS,2607,Internal
X00644,2026-09-11 09:30:53,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-2830.json,FINANCE,LIST,SUCCESS,2203,Confidential
X00645,2026-09-11 09:33:51,ndjaba,WKST-OND-004,FS-KYC-01,/customer/contacts/recent/record-1711.json,CUSTOMER_BASIC,READ,SUCCESS,23629,Confidential
X00646,2026-09-11 09:39:33,amupanda,WKST-CMP-003,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-5970.json,CUSTOMER_EXPORT,READ,SUCCESS,16165,Restricted
X00647,2026-09-11 09:44:40,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-6113.json,CUSTOMER_EXPORT,READ,SUCCESS,7088,Restricted
X00648,2026-09-11 09:45:59,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-7765.json,FINANCE,READ,SUCCESS,10060,Confidential
X00649,2026-09-11 09:53:32,ntinda,WKST-MKT-010,DB-CRM-01,/crm/cases/open/record-3393.json,CRM_BASIC,DOWNLOAD,SUCCESS,746,Internal
X00650,2026-09-11 09:55:18,nghifindaka,WKST-IT-005,FS-FIN-01,/audit/security/record-7477.json,AUDIT,READ,SUCCESS,10021,Restricted
X00651,2026-09-11 09:56:33,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-2347.json,CRM_BASIC,READ,SUCCESS,1412,Internal
X00652,2026-09-11 10:00:37,pnakale,WKST-HR-002,FS-FIN-01,/payroll/allowances/record-4598.json,PAYROLL_READ,DOWNLOAD,SUCCESS,1223,Confidential
X00653,2026-09-11 10:04:40,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/interactions/today/record-6697.json,CRM_BASIC,READ,SUCCESS,17204,Internal
X00654,2026-09-11 10:13:46,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/interactions/today/record-9981.json,CRM_BASIC,READ,SUCCESS,4426,Internal
X00655,2026-09-11 10:20:43,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/contacts/recent/record-6296.json,CUSTOMER_BASIC,READ,SUCCESS,7058,Confidential
X00656,2026-09-11 10:21:25,pnakale,WKST-HR-002,FS-HR-01,/hr/recruitment/record-3774.json,HR,UPDATE,SUCCESS,4758,Confidential
X00657,2026-09-11 10:27:00,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-6133.json,IT_ADMIN,UPDATE,SUCCESS,848,Restricted
X00658,2026-09-11 10:28:03,ntinda,WKST-MKT-010,DB-CRM-01,/crm/cases/open/record-2495.json,CRM_BASIC,LIST,SUCCESS,2152,Internal
X00659,2026-09-11 10:33:05,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-9269.json,CRM_BASIC,READ,SUCCESS,7531,Internal
X00660,2026-09-11 10:34:00,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-7231.json,CRM_BASIC,LIST,SUCCESS,4047,Internal
X00661,2026-09-11 10:34:48,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-1311.json,CUSTOMER_BASIC,READ,SUCCESS,20897,Confidential
X00662,2026-09-11 10:42:41,tjirera,WKST-AUD-004,FS-FIN-01,/audit/access-reviews/record-5520.json,AUDIT,UPDATE,SUCCESS,2252,Restricted
X00663,2026-09-11 10:45:39,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-8030.json,CUSTOMER_BASIC,LIST,SUCCESS,3267,Confidential
X00664,2026-09-11 10:46:08,ndjaba,WKST-OND-004,DB-CRM-01,/crm/customer/profile/record-7911.json,CRM_BASIC,READ,SUCCESS,5971,Internal
X00665,2026-09-11 11:05:17,nduminga,WKST-SWK-002,DB-CRM-01,/crm/interactions/today/record-3097.json,CRM_BASIC,READ,SUCCESS,10918,Internal
X00666,2026-09-11 11:28:04,tjirera,WKST-AUD-004,FS-FIN-01,/audit/access-reviews/record-3614.json,AUDIT,READ,SUCCESS,2668,Restricted
X00667,2026-09-11 11:32:26,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-4801.json,IT_ADMIN,READ,SUCCESS,12959,Restricted
X00668,2026-09-11 11:34:03,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-1941.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4008,Confidential
X00669,2026-09-11 11:36:16,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-9616.json,CUSTOMER_BASIC,UPDATE,SUCCESS,1074,Confidential
X00670,2026-09-11 11:49:44,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-4652.json,CUSTOMER_BASIC,UPDATE,SUCCESS,726,Confidential
X00671,2026-09-11 11:56:00,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-6401.json,CRM_BASIC,DOWNLOAD,SUCCESS,18304,Internal
X00672,2026-09-11 11:58:23,nduminga,WKST-SWK-002,DB-CRM-01,/crm/customer/profile/record-8103.json,CRM_BASIC,READ,SUCCESS,4473,Internal
X00673,2026-09-11 11:58:52,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-5763.json,CRM_BASIC,READ,SUCCESS,16174,Internal
X00674,2026-09-11 12:03:00,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-8422.json,CRM_BASIC,UPDATE,SUCCESS,3968,Internal
X00675,2026-09-11 12:12:07,sihuhua,WKST-SWK-008,DB-CRM-01,/crm/customer/profile/record-9805.json,CRM_BASIC,UPDATE,SUCCESS,3548,Internal
X00676,2026-09-11 12:25:07,mhaingura,WKST-CS-017,FS-KYC-01,/customer/records/individual/record-1325.json,CUSTOMER_BASIC,READ,SUCCESS,16583,Confidential
X00677,2026-09-11 12:31:19,tjirera,WKST-AUD-004,FS-KYC-01,/customer/kyc/high-risk/record-1744.json,CUSTOMER_EXPORT,READ,SUCCESS,28622,Restricted
X00678,2026-09-11 12:42:15,nduminga,WKST-SWK-002,DB-CRM-01,/crm/customer/profile/record-6510.json,CRM_BASIC,READ,SUCCESS,48127,Internal
X00679,2026-09-11 12:52:11,ntinda,WKST-MKT-010,DB-CRM-01,/crm/customer/profile/record-9659.json,CRM_BASIC,LIST,SUCCESS,3889,Internal
X00680,2026-09-11 12:54:06,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-1368.json,FINANCE,READ,SUCCESS,2355,Confidential
X00681,2026-09-11 12:56:11,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-9477.json,CUSTOMER_BASIC,READ,SUCCESS,8908,Confidential
X00682,2026-09-11 13:10:36,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-1417.json,CUSTOMER_BASIC,READ,SUCCESS,6517,Confidential
X00683,2026-09-11 13:15:10,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-7334.json,CRM_BASIC,READ,SUCCESS,834,Internal
X00684,2026-09-11 13:15:28,tjirera,WKST-AUD-004,FS-HR-01,/hr/leave/record-2841.json,HR,LIST,SUCCESS,3991,Confidential
X00685,2026-09-11 13:15:39,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/contacts/recent/record-5187.json,CUSTOMER_BASIC,UPDATE,SUCCESS,1314,Confidential
X00686,2026-09-11 13:19:18,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-7659.json,CUSTOMER_BASIC,READ,SUCCESS,9969,Confidential
X00687,2026-09-11 13:31:02,nduminga,WKST-SWK-002,FS-KYC-01,/customer/contacts/recent/record-8083.json,CUSTOMER_BASIC,READ,SUCCESS,14124,Confidential
X00688,2026-09-11 13:35:28,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/contacts/recent/record-5556.json,CUSTOMER_BASIC,LIST,SUCCESS,2612,Confidential
X00689,2026-09-11 13:35:47,amupanda,WKST-CMP-003,FS-HR-01,/hr/terminations/record-7786.json,HR_CONFIDENTIAL,READ,SUCCESS,15172,Restricted
X00690,2026-09-11 13:38:33,tkamati,WKST-CS-011,FS-KYC-01,/customer/contacts/recent/record-7246.json,CUSTOMER_BASIC,UPDATE,SUCCESS,2241,Confidential
X00691,2026-09-11 13:38:47,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-2649.json,IT_ADMIN,READ,SUCCESS,1032,Restricted
X00692,2026-09-11 13:39:07,tkamati,WKST-CS-011,DB-CRM-01,/crm/interactions/today/record-8994.json,CRM_BASIC,UPDATE,SUCCESS,4110,Internal
X00693,2026-09-11 13:55:06,nambala,WKST-SWK-012,FS-KYC-01,/customer/contacts/recent/record-9511.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,22739,Confidential
X00694,2026-09-11 13:58:41,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/customer/profile/record-4788.json,CRM_BASIC,LIST,SUCCESS,2216,Internal
X00695,2026-09-11 13:59:09,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-9827.json,AUDIT,READ,SUCCESS,60697,Restricted
X00696,2026-09-11 13:59:33,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-5661.json,FINANCE,READ,SUCCESS,17994,Confidential
X00697,2026-09-11 14:07:44,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/server-config/record-7971.json,IT_ADMIN,READ,SUCCESS,12905,Restricted
X00698,2026-09-11 14:08:41,nnakale,WKST-CS-006,FS-KYC-01,/customer/contacts/recent/record-1410.json,CUSTOMER_BASIC,READ,SUCCESS,11125,Confidential
X00699,2026-09-11 14:10:02,tshivute,WKST-FIN-004,FS-FIN-01,/payroll/monthly/2026-08/record-2699.json,PAYROLL_READ,READ,SUCCESS,10168,Confidential
X00700,2026-09-11 14:11:00,nambala,WKST-SWK-012,FS-KYC-01,/customer/records/individual/record-4035.json,CUSTOMER_BASIC,READ,SUCCESS,2998,Confidential
X00701,2026-09-11 14:15:27,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-7334.json,AUDIT,READ,SUCCESS,3938,Restricted
X00702,2026-09-11 14:16:32,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-2510.json,CUSTOMER_BASIC,READ,SUCCESS,13966,Confidential
X00703,2026-09-11 14:18:30,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-8862.json,AUDIT,READ,SUCCESS,10070,Restricted
X00704,2026-09-11 14:22:14,tjirera,WKST-AUD-004,FS-FIN-01,/finance/budgets/2026/record-7879.json,FINANCE,READ,SUCCESS,55711,Confidential
X00705,2026-09-11 14:30:47,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-1173.json,FINANCE,READ,SUCCESS,10501,Confidential
X00706,2026-09-11 14:35:35,murorua,WKST-RSK-006,FS-FIN-01,/audit/access-reviews/record-8790.json,AUDIT,READ,SUCCESS,15803,Restricted
X00707,2026-09-11 14:39:04,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-7776.json,CUSTOMER_BASIC,UPDATE,SUCCESS,1593,Confidential
X00708,2026-09-11 14:41:27,mhaingura,WKST-CS-017,DB-CRM-01,/crm/cases/open/record-3128.json,CRM_BASIC,READ,SUCCESS,7034,Internal
X00709,2026-09-11 14:42:27,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-1186.json,CRM_BASIC,READ,SUCCESS,5735,Internal
X00710,2026-09-11 14:50:08,ntinda,WKST-MKT-010,DB-CRM-01,/crm/interactions/today/record-8774.json,CRM_BASIC,UPDATE,SUCCESS,1439,Internal
X00711,2026-09-11 14:55:16,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/cases/open/record-2006.json,CRM_BASIC,READ,SUCCESS,10855,Internal
X00712,2026-09-11 14:58:16,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/server-config/record-3505.json,IT_ADMIN,LIST,SUCCESS,3984,Restricted
X00713,2026-09-11 15:07:11,shapaka,WKST-EXE-002,DB-CRM-01,/crm/customer/profile/record-9462.json,CRM_BASIC,LIST,SUCCESS,4263,Internal
X00714,2026-09-11 15:15:05,mukwambi,WKST-HR-014,FS-FIN-01,/payroll/monthly/2026-08/record-9701.json,PAYROLL_READ,LIST,SUCCESS,4231,Confidential
X00715,2026-09-11 15:20:12,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/directory/record-6110.json,IT_ADMIN,UPDATE,SUCCESS,1921,Restricted
X00716,2026-09-11 15:21:22,amupanda,WKST-CMP-003,FS-HR-01,/hr/disciplinary/record-9697.json,HR_CONFIDENTIAL,READ,SUCCESS,625,Restricted
X00717,2026-09-11 15:28:19,tjirera,WKST-AUD-004,FS-FIN-01,/audit/access-reviews/record-2171.json,AUDIT,UPDATE,SUCCESS,4891,Restricted
X00718,2026-09-11 15:30:07,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-1298.json,CUSTOMER_BASIC,READ,SUCCESS,6533,Confidential
X00719,2026-09-11 15:30:35,murorua,WKST-RSK-006,FS-FIN-01,/audit/security/record-8259.json,AUDIT,UPDATE,SUCCESS,283,Restricted
X00720,2026-09-11 15:31:05,tshivute,WKST-FIN-004,FS-FIN-01,/finance/general-ledger/record-1391.json,FINANCE,UPDATE,SUCCESS,3796,Confidential
X00721,2026-09-11 15:34:45,tjirera,WKST-AUD-004,FS-KYC-01,/customer/kyc/high-risk/record-8335.json,CUSTOMER_EXPORT,READ,SUCCESS,7953,Restricted
X00722,2026-09-11 15:37:35,kndjavera,WKST-CMP-009,FS-KYC-01,/customer/exports/regulatory/record-5704.json,CUSTOMER_EXPORT,READ,SUCCESS,51073,Restricted
X00723,2026-09-11 15:38:42,haufiku,WKST-SOC-003,FS-FIN-01,/audit/access-reviews/record-2959.json,AUDIT,READ,SUCCESS,4366,Restricted
X00724,2026-09-11 15:39:18,nnakale,WKST-CS-006,FS-KYC-01,/customer/records/individual/record-9618.json,CUSTOMER_BASIC,LIST,SUCCESS,2122,Confidential
X00725,2026-09-11 15:41:10,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-6513.json,CRM_BASIC,READ,SUCCESS,19415,Internal
X00726,2026-09-11 15:47:07,shapaka,WKST-EXE-002,DB-CRM-01,/crm/interactions/today/record-4145.json,CRM_BASIC,READ,SUCCESS,5360,Internal
X00727,2026-09-11 15:49:26,shapaka,WKST-EXE-002,DB-CRM-01,/crm/cases/open/record-6170.json,CRM_BASIC,LIST,SUCCESS,4975,Internal
X00728,2026-09-11 15:50:18,nduminga,WKST-SWK-002,DB-CRM-01,/crm/cases/open/record-7942.json,CRM_BASIC,DOWNLOAD,SUCCESS,44747,Internal
X00729,2026-09-11 15:51:28,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-2767.json,CUSTOMER_BASIC,READ,SUCCESS,2058,Confidential
X00730,2026-09-11 15:54:02,sihuhua,WKST-SWK-008,FS-KYC-01,/customer/contacts/recent/record-3785.json,CUSTOMER_BASIC,LIST,SUCCESS,1758,Confidential
X00731,2026-09-11 15:56:31,amupanda,WKST-CMP-003,FS-FIN-01,/audit/access-reviews/record-1963.json,AUDIT,LIST,SUCCESS,3934,Restricted
X00732,2026-09-11 16:02:28,mhaingura,WKST-CS-017,FS-KYC-01,/customer/contacts/recent/record-8922.json,CUSTOMER_BASIC,READ,SUCCESS,3453,Confidential
X00733,2026-09-11 16:05:26,nnakale,WKST-CS-006,FS-KYC-01,/customer/contacts/recent/record-3189.json,CUSTOMER_BASIC,DOWNLOAD,SUCCESS,15403,Confidential
X00734,2026-09-11 16:14:40,nghifindaka,WKST-IT-005,FS-FIN-01,/admin/directory/record-8696.json,IT_ADMIN,READ,SUCCESS,27324,Restricted
X00735,2026-09-11 16:16:16,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-9462.json,CUSTOMER_BASIC,UPDATE,SUCCESS,4516,Confidential
X00736,2026-09-11 16:19:11,sankwasa,WKST-PRC-008,DB-CRM-01,/crm/customer/profile/record-5137.json,CRM_BASIC,READ,SUCCESS,16724,Internal
X00737,2026-09-11 16:22:47,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-4378.json,FINANCE,DOWNLOAD,SUCCESS,17405,Confidential
X00738,2026-09-11 16:28:49,nduminga,WKST-SWK-002,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-2520.json,CUSTOMER_EXPORT,UPDATE,SUCCESS,767,Restricted
X00739,2026-09-11 16:33:08,nnakale,WKST-CS-006,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-3925.json,CUSTOMER_EXPORT,READ,SUCCESS,29461,Restricted
X00740,2026-09-11 16:36:44,ntinda,WKST-MKT-010,DB-CRM-01,/crm/cases/open/record-4198.json,CRM_BASIC,READ,DENIED,21658,Internal
X00741,2026-09-11 16:49:10,jkavari,WKST-FIN-021,FS-FIN-01,/finance/general-ledger/record-5908.json,FINANCE,DOWNLOAD,SUCCESS,2596,Confidential
X00742,2026-09-11 16:53:37,nnakale,WKST-CS-006,FS-KYC-01,/customer/kyc/high-risk/record-6522.json,CUSTOMER_EXPORT,READ,SUCCESS,27302,Restricted
X00743,2026-09-11 16:56:43,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-5444.json,FINANCE,LIST,SUCCESS,4969,Confidential
X00744,2026-09-11 17:03:18,nduminga,WKST-SWK-002,FS-KYC-01,/customer/kyc/high-risk/record-9089.json,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,52517,Restricted
X00745,2026-09-11 17:11:06,katjiuongua,WKST-IT-012,FS-FIN-01,/admin/directory/record-2305.json,IT_ADMIN,UPDATE,SUCCESS,503,Restricted
X00746,2026-09-11 17:12:37,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/interactions/today/record-6545.json,CRM_BASIC,READ,SUCCESS,12552,Internal
X00747,2026-09-11 17:21:32,ntinda,WKST-MKT-010,DB-CRM-01,/crm/cases/open/record-5418.json,CRM_BASIC,LIST,SUCCESS,2705,Internal
X00748,2026-09-11 17:24:26,amupanda,WKST-CMP-003,FS-KYC-01,/customer/kyc/exports/2026-Q3/record-9079.json,CUSTOMER_EXPORT,READ,SUCCESS,9477,Restricted
X00749,2026-09-11 17:28:39,ndjaba,WKST-OND-004,DB-CRM-01,/crm/customer/profile/record-6542.json,CRM_BASIC,READ,SUCCESS,7178,Internal
X00750,2026-09-11 17:51:39,shilongo,WKST-LOAN-018,FS-KYC-01,/customer/records/individual/record-4038.json,CUSTOMER_BASIC,READ,SUCCESS,1797,Confidential
X00751,2026-09-11 18:02:08,jkavari,WKST-FIN-021,FS-FIN-01,/finance/budgets/2026/record-5037.json,FINANCE,UPDATE,SUCCESS,1922,Confidential
X00752,2026-09-11 18:05:34,nduminga,WKST-SWK-002,FS-KYC-01,/customer/records/individual/record-1912.json,CUSTOMER_BASIC,READ,SUCCESS,10452,Confidential
X00753,2026-09-11 18:27:21,mhaingura,WKST-CS-017,FS-HR-01,/hr/terminations/2026/terminations.xlsx,HR_CONFIDENTIAL,READ,DENIED,0,Restricted
X00754,2026-09-11 18:28:03,mhaingura,WKST-CS-017,FS-FIN-01,/payroll/monthly/2026-08/payroll.csv,PAYROLL_READ,READ,DENIED,0,Restricted
X00755,2026-09-11 18:29:05,hamukwaya,WKST-TRY-007,DB-CRM-01,/crm/cases/open/record-4256.json,CRM_BASIC,DOWNLOAD,SUCCESS,10166,Internal
X00756,2026-09-11 18:29:34,ndjaba,WKST-OND-004,FS-KYC-01,/customer/records/individual/record-6761.json,CUSTOMER_BASIC,READ,SUCCESS,25103,Confidential
X00757,2026-09-11 18:30:17,mhaingura,WKST-CS-017,DB-CRM-01,/crm/customer/profile/record-7742.json,CRM_BASIC,READ,SUCCESS,18421,Internal
X00758,2026-09-11 18:30:27,nduminga,WKST-SWK-002,DB-CRM-01,/crm/interactions/today/record-9624.json,CRM_BASIC,LIST,SUCCESS,3712,Internal
X00759,2026-09-11 18:33:42,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3,CUSTOMER_EXPORT,LIST,SUCCESS,1280,Restricted
X00760,2026-09-11 18:34:00,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50000.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,7737122,Restricted
X00761,2026-09-11 18:34:19,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50001.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,4773356,Restricted
X00762,2026-09-11 18:34:38,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50002.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,8439696,Restricted
X00763,2026-09-11 18:34:57,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50003.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,9008704,Restricted
X00764,2026-09-11 18:35:16,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50004.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,7601086,Restricted
X00765,2026-09-11 18:35:35,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50005.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,3715799,Restricted
X00766,2026-09-11 18:35:54,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50006.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,6663456,Restricted
X00767,2026-09-11 18:36:13,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50007.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,6979710,Restricted
X00768,2026-09-11 18:36:32,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50008.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,3849407,Restricted
X00769,2026-09-11 18:36:51,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50009.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,3703951,Restricted
X00770,2026-09-11 18:37:10,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50010.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,9857783,Restricted
X00771,2026-09-11 18:37:29,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50011.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,4582042,Restricted
X00772,2026-09-11 18:37:48,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50012.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,10117797,Restricted
X00773,2026-09-11 18:38:07,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50013.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,5027531,Restricted
X00774,2026-09-11 18:38:26,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50014.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,6050156,Restricted
X00775,2026-09-11 18:38:45,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50015.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,4831921,Restricted
X00776,2026-09-11 18:39:04,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50016.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,7430379,Restricted
X00777,2026-09-11 18:39:23,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50017.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,9406573,Restricted
X00778,2026-09-11 18:39:42,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50018.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,4505739,Restricted
X00779,2026-09-11 18:40:01,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50019.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,5272339,Restricted
X00780,2026-09-11 18:40:20,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50020.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,7508739,Restricted
X00781,2026-09-11 18:40:39,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50021.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,6593940,Restricted
X00782,2026-09-11 18:40:58,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50022.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,7329651,Restricted
X00783,2026-09-11 18:41:17,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50023.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,7503345,Restricted
X00784,2026-09-11 18:41:36,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50024.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,3763665,Restricted
X00785,2026-09-11 18:41:55,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50025.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,9225516,Restricted
X00786,2026-09-11 18:42:14,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50026.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,4988296,Restricted
X00787,2026-09-11 18:42:33,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50027.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,3342303,Restricted
X00788,2026-09-11 18:42:52,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50028.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,6960668,Restricted
X00789,2026-09-11 18:43:11,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50029.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,9870013,Restricted
X00790,2026-09-11 18:43:30,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50030.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,4897948,Restricted
X00791,2026-09-11 18:43:49,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50031.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,8833144,Restricted
X00792,2026-09-11 18:44:08,mhaingura,WKST-CS-017,FS-KYC-01,/customer/kyc/exports/2026-Q3/kyc-50032.pdf,CUSTOMER_EXPORT,DOWNLOAD,SUCCESS,9705292,Restricted
